unique_id,Name,Address,City,State,is_closed
YMSODRBI,DELI & DECANTER,2074 W FALCON POINT CT,BOISE,ID,Y
UGZQBPIR,HARRY QUINT FLORIST,1189 CENTRE ST,NEWTON,MA,Y
MONCTBVA,Zero Sullivan Arts,4136A SULLIVAN ST,MADISON,AL,N
ZBRTDGHI,Dr. Andres H. Torop MD,1554 RIVER BIRCH RUN N,CHESAPEAKE,VA,N
GJTEKWAQ,SonRise Peach Farm,11172 HIGHWAY 177,STRATFORD,OK,N
YNPGQJAR,Imobile Of Ohio,75 N MAYSVILLE AVE,ZANESVILLE,OH,N
JMWORZNP,David C. Seegmiller DPM,8822 S REDWOOD RD,WEST JORDAN,UT,N
JGTWNZYF,NEWARM,711 PEND OREILLE LOOP,COLVILLE,WA,N
TVNBOUYH,Belleview Shopping Center,10466 AIRLINE HWY,BATON ROUGE,LA,N
OIFMHWSK,Echalee Mexican Grill Inc,666 W TENNESSEE ST,TALLAHASSEE,FL,Y
GENRYMOQ,Avenue M,1 AVENUE M,BROOKLYN,NY,N
TPKAMEYC,DUN & BRADSTREET INC.,2057 E AURORA RD,TWINSBURG,OH,N
ZFRTSENW,Pepe's Auto Service,4240 RAILROAD AVE,EAST CHICAGO,IN,N
BIFGNDRU,LKR Group,1003 INDUSTRY WAY,EL CENTRO,CA,N
ZPCDUIOJ,U-HAUL NEIGHBORHOOD DEALER,7643 UNIVERSITY AVE,LA MESA,CA,N
XAEZDIVJ,UTILIQUEST LLC,11781 LEE JACKSON HWY STE 160,FAIRFAX,VA,N
NWUOMBZL,Pomann Sound,2 W 46TH ST,NEW YORK,NY,N
IDUXZWHT,Elizabeth J Schutt,222 SE LAKE DR,ESTELLINE,SD,N
QRVNGPZI,DND Carpet & Upholstery Cleaning,17308 75TH PL N,MAPLE GROVE,MN,Y
EZFDAWXC,NEW FAITH COMMUNITY BAPTIST CHURCH INC,1760 SNAPFINGER RD,DECATUR,GA,N
CILSFUYK,Autosport Executive,155 LEVY RD,ATLANTIC BEACH,FL,N
TORVSKZY,Oceans AtArthurs,27 RAHLING CIR,LITTLE ROCK,AR,N
ZBCRVPWU,Pearl of Elegance Barber & Hair Salon,3044 ANTOINE DR,HOUSTON,TX,N
LOASQNDM,Pacific Aircraft,15820 N 84TH ST,SCOTTSDALE,AZ,N
GZAVSTMX,PARACLETOS COUNSELING CTR,828 NW HILL ST,BEND,OR,N
LQYMXWAT,Sawtooth Solutions & Support Inc.,11 E SUPERIOR ST,DULUTH,MN,N
ZSHATBLF,Rme Marketing,425 PINE RIDGE DR,SAN RAMON,CA,Y
ZFYATWJM,Dr. James E. Clark DDS,18 FULLER ROAD,MERIDIAN,MS,N
AXGHYQIP,Rasa,149 MAIN ST,EAST GREENWICH,RI,Y
JUMIXHFD,Retro Tech Systems Inc,93 MARK LN,FOX LAKE,IL,N
EUKFIMHL,Kids Hanger,930 N MONTEREY ST APT 242,ALHAMBRA,CA,N
EGXWQYIR,HEALTH DEPT,2423 N STATE ST,JACKSON,MS,N
AOPQKJSB,Connor Brooks,4765 OAKLAND ST,DENVER,CO,N
MGPXOSEI,Culligan Water Conditioning,2380 CASSENS DR,FENTON,MO,N
AEIJZGDH,The Chicago Connection Pizza,5730 N 1ST ST STE 114,FRESNO,CA,N
VEGFYSZB,CENTRAL FLORIDA FOOT & ANKLE,2211 NORTH BLVD W,DAVENPORT,FL,Y
WIRJNZMK,Pallet Servicing,199 E MEADOW ST,CHICOPEE,MA,N
SEJZTUHG,PEOPLE HELPING PEOPLE KING COUNTY,15619 4TH AVE SW,BURIEN,WA,N
FWLXYBDS,BROWN & GOLD OUTLET,1802 DELL RANGE BLVD STE 6,CHEYENNE,WY,N
JBZGASRP,Double-A Design & Consulting,1205 NW 75TH CIR,VANCOUVER,WA,N
DIGMYZLC,Centro Latino DE Abogados,105 N VIRGINIA AVE,FALLS CHURCH,VA,Y
BKONLAYE,TRAIL MIX,2383 TIMBERLINE RD,CANAAN VALLEY,WV,Y
ZRDXVQOH,Quality Parts Mfg,10218 E 47TH PL,TULSA,OK,N
HGZJDCQI,Truck Company,41 EARLE AVE,LYNBROOK,NY,Y
RPLTWCYA,Fahrenheit Climate Control,35 VILLAGE DR,LANGHORNE,PA,Y
INHFTRJA,Comcast Cable,10312 W HAMPDEN AVE,LAKEWOOD,CO,Y
WOYETQVL,Hulletts Tires & Lube,10012 MANCHESTER HWY,MORRISON,TN,N
TODUGFCB,ABC Manufacturing,1811 N 25TH DR,PHOENIX,AZ,N
SMOCEVHT,Protective Fabric Solutions,3503 MORGAN RIVER DR S,LADYS ISLAND,SC,N
MXWTYNGJ,Legends Consultants,102 N 3RD ST,TIPP CITY,OH,Y
FVOCLZUT,ROSETech Solutions,12908 ROYAL GEORGE AVE,ODESSA,FL,Y
HUMIKATP,Mastercard Data Center,11530 N AMBASSADOR DR,KANSAS CITY,MO,N
DWPZKEXH,UPHOLSTERY ARE US,405 ROWE ST,DUNCAN,SC,N
HPJXMERC,CARL PALMER REALTY,2014 E WILLOW DR,OLATHE,KS,N
EJMXCIVB,Cellular World,1496 BROAD ST,PROVIDENCE,RI,N
DXAHUJTG,Honey in the Heart Drum Company,5014 LAKEMONT DR,DOUGLASVILLE,GA,N
GKJUXBDZ,Morris Discount,306 93RD ST,BROOKLYN,NY,N
DPSUQRYX,Walton Construction Services Inc,794 NANCY DARBY RD,PONCE DE LEON,FL,N
FAUBEYTC,Cheddars,12152 L ST,OMAHA,NE,Y
LKIUPXZC,Omni Mart,128 E GARRISON BLVD,GASTONIA,NC,N
QIUHNWCY,physicians choice respiratory svcs,3721 SAN JOSE PL,JACKSONVILLE,FL,N
LGQKXJRN,U.S Dance Club,38 NEW BRITAIN AVE,ROCKY HILL,CT,Y
YJCTAOSN,C Munoz Juan,2517 W MADISON AVE,MONTEBELLO,CA,N
GWBDEZTM,DANNER GARIN LMHC,10 CORNELL ST,ITHACA,NY,N
LTNCJBFA,STEEL SPECIALTIES INC,620 4H PARK RD,QUEENSTOWN,MD,N
ADZURFKT,Rapid DNA Testing in LONGVIEW,700 E MARSHALL AVE,LONGVIEW,TX,N
ICNEYROS,Centro Comunitário Brasileiro,4823 N DIXIE HWY,POMPANO BEACH,FL,N
HXNKRSJI,Octane Research Inc,125 PARK AVE RM 305,NEW YORK,NY,N
OLRVWFNJ,Tadlock Theresa LCSW,200 W HIGGINS RD STE 312,SCHAUMBURG,IL,N
HGMSXDIL,Everlasting Sounds,266 E SHARON RD,CINCINNATI,OH,Y
HINAVDSF,Salad Express,518 N CAGE BLVD,PHARR,TX,N
JSZBYVRC,ELISA TAX SERVICE CORP.,242 46TH ST,UNION CITY,NJ,Y
CXDJLVSF,FAIRMAN PLUMBING INC,9216 RAVENSWOOD RD,GRANBURY,TX,N
KCVYBTIN,transportation inc,65 DAVINCI DR,BOHEMIA,NY,N
YHWPBNOL,Tickets Lounge,25 AMERICAS CUP AVE,NEWPORT,RI,Y
DPCWYNUI,Lisa Clague Workshops,441 SANDY BRANCH RD,BAKERSVILLE,NC,N
LCXEAQGZ,links:,,,,N
VKUWBDAX,www.pocosinarts.org,,,,N
TNGQEIKP,www.cdava.com,,,,Y
FXMUVHKO,LUDZACK CONSTRUCTION INC.,13485 SKYLINE CIR,SHAKOPEE,MN,Y
PAEBUXGR,LANI KAI PROPERTY SERVICES LLC,1810 W STATE ST STE 330,BOISE,ID,N
ZBUECWMP,Quitman Printing & Office CO,117 S LEE ST,QUITMAN,GA,N
SZMOPLFU,Judy A England-Joseph,2208 GLASGOW RD,ALEXANDRIA,VA,N
ZXLWGQNA,CHRISTIAN III CEPHAS N DDS,510 E KNIGHTSBRIDGE PL,LECANTO,FL,N
UBLWDHFI,Richmond Limousine & Transportation,5005 BENEFIT AVE,ASHTABULA,OH,N
FLWJUBZP,Bank of America,13250 GRANT RD,CYPRESS,TX,N
KEVDBCJR,Friends Mini Mart,6343 26TH ST,BERWYN,IL,N
KQTFDRUG,La Fiesta Mexican Grill,2420 CURRY FORD RD,ORLANDO,FL,N
JUWPEYCH,BHAT TRICIA L M.D.,2336 DAWSON RD STE 1100,ALBANY,GA,Y
ARKUVWPO,Caribbean Party Rental,13530 SW 113TH PL,MIAMI,FL,N
RFXODGNU,Bates Jim & Sheryl,2977 SUNDANCE CIR,LAS CRUCES,NM,N
ULHNPTFA,ARROW KINSLEY JOINT VENTURE,2700 WATER ST,YORK,PA,N
CGXKFRMH,Little Bit Country,610 E MAIN ST,CAMDEN,IN,N
AOGLVEYP,Waddell & Crane Llc,724 MAIN ST,NEW ENGLAND,ND,N
FWTHEQIK,SHEETZ INC.,8408 WOODSBORO PIKE,WALKERSVILLE,MD,N
NJOGEZRS,PARMATER ENTERTAINMENT,158 W NORTH BROADWAY ST,COLUMBUS,OH,N
ZDNTORIG,Swifty Oil Co,1530 MIDLAND TRL,SHELBYVILLE,KY,Y
PEAXSNJH,HUMMINGBIRD ANTIQUES BANK ST.,1105 SYCAMORE ST NW,DECATUR,AL,Y
FLSDPRXV,Frank Hurd Dr,11581 COUNTRYSIDE LN,CHISHOLM,MN,Y
GPXZWCAN,Green Gourd Antiques,610 E ST,SNYDER,OK,Y
XIZQKMUL,Cajun Cafe At The Market,1100 N PETERS ST,NEW ORLEANS,LA,N
BDUYKXVL,PEDIATRIC AND TEEN MEDICAL CENTER,1521 N 10TH ST,BLYTHEVILLE,AR,N
UZACTNJR,Hsu Connie MD,13555 W MCDOWELL RD STE 202,GOODYEAR,AZ,N
